CF,STD,NWC,Expendit,SIZE,TobinsQ,FIN,FINCF,CASH
0.103762417,-0.034898976,0.062051972,0.141358265,23.06535815,1.999698,0.055555556,0.000208494,0.02644739
0.096558461,0.050527257,0.011160847,0.106417085,23.22068136,2.261065,0.058823529,0.000349673,0.054172605
0.007273988,0.011561509,-0.008407718,0.078834199,22.09883388,1.0691,0,0.001985536,0.059263171
0.086666394,-0.054083533,0.119170223,0.072326503,22.18554847,1.769705,0,-0.002141176,0.002839886
0.019401738,0.109517312,-0.054929356,0.081329606,22.2727628,1.302288,0,0.001355151,-0.037058004
0.039411135,0.100454245,-0.042318176,0.037024993,22.31571359,1.11035,0,0.00031509,0.010154444
0.056846721,-0.081821049,0.082245956,0.025856851,22.2948361,1.06362,0,-0.000591189,-0.002251679
0.097894999,-0.037204957,0.072448506,0.033281336,22.3047185,1.112143,0,-0.002724824,0.05330297
0.10981058,-0.048296973,0.068889391,0.053554886,22.34294044,1.284375,0,-0.00334418,0.029542994
0.05361993,0.033391411,-0.011524105,0.037118181,23.03288948,1.028289,0,-0.000423465,-0.017560097
0.084952305,0.009254786,0.002634467,0.05344574,23.03325067,1.22462,0,-0.00205208,-0.009612495
0.086009038,0.099543057,-0.043994083,0.142012553,23.21868356,1.072115,0,-0.002107007,0.03882534
0.01054923,0.016685706,0.011558326,0.152969466,23.47056365,0.996954,0,0.001815293,0.027808207
0.088610217,0.0189195,-0.025546097,0.12300112,23.55703955,0.979145,0,-0.002242213,0.002293672
0.168667282,-0.013661138,0.032694476,0.078253731,23.61361036,0.939062,0,-0.006403473,-0.004368636
0.184407872,0.02705377,0.05059636,0.043270156,23.95273801,1.285852,0,-0.007221648,0.046974221
0.062941946,-0.033529033,0.005431044,0.111822134,22.83240666,0.927866,0,-0.000908011,-0.025014207
0.056404278,-0.019141747,0.026617376,0.043053399,22.85675484,1.347104,0,-0.000568191,0.008117825
0.074528726,0.073883747,-0.068157228,0.039110173,22.85206994,1.192113,0,-0.001510276,0.003153776
0.064999438,0.009730546,0.012306015,0.04712451,22.82379353,0.972509,0,-0.001014956,0.003487394
0.0759291,0.043843555,-0.058149499,0.084502197,22.86182244,0.992355,0,-0.001583066,-0.013742071
0.094931808,-0.002101915,0.026798619,0.043104487,22.88540704,1.126717,0,-0.002570801,0.010382468
0.088214085,-0.042623715,0.043727658,0.024082448,22.87639924,1.274862,0,-0.002221623,-0.001536228
-0.010673286,0.048419295,0.049772282,0.08305431,20.61080459,1.325405,0.157894737,-0.005946798,0.005184974
0.005246847,0.032736557,0.057423249,0.04178183,20.77785541,2.813239,0.266666667,-0.00863608,0.08418881
0.011006793,0.088398528,-0.102505911,0.00923436,20.945667,3.013101,0.214285714,-0.005594114,-0.017032723
-0.002695877,-0.106077385,-0.031253236,0.039571572,20.85872674,2.444369,0.214285714,-0.007818154,-0.067083639
0.025596885,0.006204322,0.180081797,0.01848838,21.13395929,1.901462,0.25,-0.003935902,0.187606869
-0.029025006,0.040050995,-0.059447501,0.023694942,21.09937239,2.512745,0.230769231,-0.013319547,-0.05209177
0.000938252,-0.029146113,-0.032215533,0.016752651,21.00524821,2.647997,0.266666667,-0.009561084,-0.027063533
-0.035735826,-0.044745219,0.0589792,0.032942591,22.46144062,0.959005,0.133333333,-0.00660672,-0.034362156
0.168962658,0.254364054,-0.02779285,0.027100013,22.77235706,1.471518,0.125,0.009017376,0.159198773
-0.110269767,-0.324360665,0.005630485,0.053800574,22.58922683,1.387969,0.0625,-0.001638621,-0.151665322
-0.012852893,-0.008856183,-0.032231007,0.018439113,22.5569101,0.970445,0.058823529,-0.000399233,-0.006656602
-0.08759611,0.005196638,0.061133553,0.016646605,22.64456137,1.147698,0.052631579,-8.68819E-05,-0.061064883
-0.052304389,0.00088001,0.078169944,0.008897512,22.87051438,1.046204,0.058823529,-0.000669273,0.06320359
-0.014639907,0.042561357,-0.101271359,0.007142039,23.14261371,0.949988,0.0625,-0.000632468,-0.035431153
-0.041709952,-0.133592586,-0.007573328,0.000311195,20.76066152,2.398686,0.533333333,-0.041965938,-0.17207468
-0.00424794,0.005866179,0.044738235,0.0006416,20.78093713,3.594564,0.5,-0.022276058,-0.028684926
-0.221822117,0.039475289,-0.029232574,0.000457071,20.82567625,2.656039,0.384615385,-0.088912181,-0.210277031
0.272283638,0.118630578,0.112965278,0.001442627,21.09104793,1.66446,0.384615385,0.075445533,0.287068491
0.112213627,0.037958875,0.042707388,0.018051221,21.18151531,1.541825,0.3,0.01655309,-0.012331592
0.04752835,0.066284232,0.039163832,0.001719623,21.30692543,1.519258,0.210526316,0.000325865,-0.07873394
0.01334141,-0.049143276,0.049024688,0.006433946,21.35221348,2.518308,0.166666667,-0.003685112,-0.204934589
0.050320371,0.135135016,-0.025540231,0.133343033,20.40334162,1.302363,0.058823529,3.31793E-05,0.023324126
0.165658636,0.213629586,-0.022244867,0.01472135,20.64136291,2.160493,0.055555556,0.00042989,0.086268511
-0.067592346,0.054125746,0.007451176,0.041888956,20.6945141,2.847936,0.0625,-0.001189598,-0.081494428
0.122420315,-0.487422885,0.012935545,0.014630198,20.31642066,2.241731,0.058823529,0.000526693,-0.015195617
0.116408579,-0.09519259,0.041630387,0.066959625,20.25877398,2.292087,0.041666667,-0.000731488,0.005335824
-0.019876278,0.012663339,0.098236473,0.034155521,20.28131535,2.283699,0.05,0.000129305,0.135447551
-0.001246248,-0.075334645,-0.004083351,0.021613073,20.17268565,3.855807,0.055555556,-0.000167109,-0.149933102
0.129080211,-0.040677518,0.116141372,0.023578381,22.11888346,1.428418,0.0625,0.000879659,0.070185075
0.186039796,-0.045525012,0.026704081,0.014385332,22.0879489,3.929287,0.0625,0.001478949,0.032605151
0.090355634,0.099646039,-0.170648611,0.012804319,22.098573,3.1297,0.0625,0.000472225,-0.102862617
0.055034539,-0.030748819,0.084365433,0.087116772,22.3169985,1.562519,0.0625,0.0001006,0.059511454
0.052862465,0.158194857,-0.183499908,0.183246738,22.53990679,1.447438,0.047619048,-3.22151E-05,-0.054778518
-0.004527161,-0.037527462,0.136001648,0.04660021,22.69648536,1.345968,0,0.002598944,0.046236629
0.179708901,0.063083491,-0.12010252,0.025981249,22.93668015,1.811301,0,-0.006977402,-0.023888479
0.133511765,-0.061913268,0.044855586,0.026937409,21.74002416,0.975202,0.0625,0.000926284,0.054887012
0.068294757,-0.043195518,0.058858779,0.032108064,21.74988925,2.003596,0,-0.001186243,-0.020272472
0.07461394,0.056695794,0.011439674,0.130800656,21.92853116,1.417681,0,-0.001514705,0.024881891
-0.058271652,-0.028073987,0.198550848,0.020925455,22.12398921,0.943124,0,0.005392511,0.012807741
0.078492191,-0.050973495,0.108715007,0.053383504,22.22460322,1.220244,0,-0.001716292,0.07972968
0.079576122,0.095014495,-0.131884086,0.035464127,22.19246479,1.017061,0,-0.001772633,-0.016691239
0.151301423,-0.139009223,0.074175393,0.039722013,22.12446536,1.237863,0,-0.005500819,-0.006590997
0.040679465,-0.017305442,0.100279281,0.005455577,22.47724636,1.963646,0,0.000249163,0.080417829
0.029743245,-0.004644818,0.051320434,0.005098236,22.69208382,4.021849,0,0.000817614,0.052256463
0.022058436,0.006376555,0.016199116,0.019244356,22.78989979,2.55369,0,0.00121706,-0.003356387
0.010743612,-0.011390948,0.013196102,0.045405418,23.03389111,1.489455,0.066666667,-0.000510106,-0.008040228
0.02485083,0.004634084,0.012936765,0.029813309,23.1176522,1.497384,0.133333333,-0.001677713,0.02579135
0.016620812,0.010674808,0.036815973,0.02552431,23.2169982,1.431967,0.142857143,-0.002622046,0.010317144
0.020975869,0.003030704,0.02050679,0.029195678,23.34572363,2.341831,0.117647059,-0.001608689,0.030498117
0.285156495,-0.359033449,-0.00141833,0.007423007,21.41877945,1.270517,0.058823529,0.001640599,0.097449664
-0.019489945,0.171646114,0.043671896,0.003874274,21.6480486,1.493475,0.058823529,-0.000444662,0.068533614
-0.189666488,0.297610635,0.026962963,0.004333313,22.07304574,1.266343,0.058823529,-0.001609497,0.029051185
0.059952271,0.146275916,0.063835415,0.005778889,22.32542195,1.158638,0.058823529,9.91083E-05,0.076789968
0.000851406,-0.02211061,0.014552131,0.00364446,22.34288776,1.09289,0.045454545,0.000291117,-0.057567933
-0.028971611,0.088039682,0.008678218,0.001819119,22.44277672,1.112502,0.058823529,-0.000509563,0.092818865
-0.022613603,0.220241277,0.064947794,0.001939298,22.8053329,1.14805,0.058823529,-0.000466043,0.05180444
0.147929461,-0.072546619,-0.028473802,0.067986068,23.68220161,1.090876,0,-0.005325549,-0.049854049
0.025626454,0.222185985,-0.073041109,0.06249926,23.89626108,1.913116,0,0.001031599,0.0097697
-0.179331233,0.106934886,0.116844546,0.052595609,24.19436711,2.153123,0.038461538,0.003038709,-0.009763948
0.133730361,-0.031349651,-0.017749301,0.091705121,24.19729959,1.386042,0.045454545,-0.000575802,0.027806353
-0.017970077,0.129792621,-0.009212987,0.07205718,24.4094622,1.370795,0.04,0.000759964,0.002812424
0.014952515,-0.019174067,-0.009098504,0.057416844,24.40581022,1.057561,0.04,0.000365595,-0.020894716
0.048837311,0.071615826,0.01929,0.044370934,24.57186302,1.296875,0.034482759,-5.88611E-05,0.021674458
0.078420341,0.103068676,-0.157518496,0.002091381,21.86875947,1.146201,0.125,0.002405856,-0.022485657
0.141725291,-0.065177297,-0.010705895,0.001131895,21.82307529,1.629728,0.117647059,0.00632073,0.066248529
0.019716762,0.098315275,-0.01891934,0.002298887,21.94275565,1.534561,0.117647059,-0.001691373,0.000228606
-0.067926092,0.069223015,-0.009444712,0.004955219,22.04765917,1.201859,0.117647059,-0.007446738,-0.03110666
0.027553948,0.057582914,-0.095058225,0.002381134,22.31843059,1.063397,0.105263158,-0.000954809,0.020535548
-0.031112147,0.075139927,0.036562137,0.028707404,22.46066213,1.111968,0.0625,-0.000805778,0.047405186
-0.037025973,-0.057121473,0.024612396,0.03809625,22.50277129,1.186179,0.047619048,0.000359665,-0.096502135
0.001542947,-0.028163664,0.05001131,0.077421635,22.10419438,1.097826,0,0.002283428,0.007958481
0.019714157,0.02603097,-0.082640042,0.047718614,22.04537652,1.64084,0.055555556,-9.21365E-05,-0.023507652
0.056676413,0.076744639,-0.054693939,0.004004123,22.02580774,1.479945,0.05,-2.21678E-05,0.01400167
0.041663806,0.018153586,0.05188813,0.005523963,22.04502855,1.329221,0.05,7.53721E-06,0.013076977
0.057485273,-0.50398177,0.458882157,0.007279047,22.01138745,0.978841,0.045454545,-7.83693E-05,-0.030992795
0.075605022,0.065652967,-0.025326506,0.003084422,21.99069914,1.050888,0.052631579,1.96734E-05,0.005296101
0.156598829,-0.153123957,0.062217346,0.011074848,21.85374573,1.331496,0.090909091,0.004326174,0.017404403
0.068069784,-0.106270669,-0.090786831,0.020112511,21.78690289,1.013902,0.045454545,-0.000147424,0.068906263
0.099915408,-0.108580847,0.068426613,0.023414915,21.7125996,2.575973,0.047619048,-0.000237348,-0.032481106
0.126717999,0.011017869,0.049699261,0.024668039,21.91598572,2.803099,0.043478261,-0.000690616,-0.003043212
0.076292364,0.02573555,-0.072109829,0.046276899,21.92007313,1.600876,0.047619048,-0.000134361,-0.018312297
0.035681333,0.028628385,-0.006681673,0.032435761,21.91076367,1.594218,0.05,1.93746E-05,0.005232465
0.025388681,0.118263172,0.014923498,0.020774231,22.0762391,1.369885,0.034482759,0.000351394,-0.035067574
0.015963502,-0.050538901,0.213443949,0.045680987,22.34919492,1.666123,0.095238095,-0.001276565,0.232899441
0.024426065,-0.082766052,-0.153417901,0.069609045,20.37338135,3.026641,0.0625,-0.000221442,-0.162775535
0.191026242,0.182551228,0.02656377,0.01885852,20.64585441,4.943491,0.0625,0.001531413,0.00268221
0.138366275,-0.207667058,0.193796137,0.02449624,20.54116338,5.499508,0.052631579,6.06507E-05,0.094554313
-0.138610861,-0.006368212,-0.234697436,0.123788706,20.40666803,3.403355,0.136363636,-0.015533913,-0.197465618
0.034735565,0.122493837,-0.054888397,0.130998327,20.6627488,2.298248,0.117647059,-0.000705112,-0.00191974
0.043343724,0.054712565,0.029799977,0.135897428,20.76230344,2.51486,0.117647059,-0.000139829,0.01819274
0.189319331,0.10693334,0.009295735,0.081056189,20.91582125,2.980206,0.125,0.010503848,0.063445575
0.061224682,-0.041698477,0.028637068,0.002396024,19.37939407,2.57112,0.133333333,0.00128147,0.005283354
0.2272088,-0.379481233,0.021845182,0.001750727,19.0455588,6.409144,0.086956522,0.006356726,-0.199708513
0.049987435,0.051334824,0.370423919,0.030260263,20.61753527,4.745128,0,-0.000234652,-0.159747788
-0.060041951,0.279905092,-0.055017541,0.153849567,21.06658984,2.912945,0,0.005484529,0.047272422
0.265086271,-0.058646985,0.012672381,0.050940754,21.08153137,2.238566,0,-0.011415204,0.027176912
0.227007138,-0.089366119,0.055071036,0.075893805,21.08537255,2.488064,0,-0.009435901,0.036123904
0.10554284,0.188158612,0.053512072,0.006854824,21.34362995,1.984923,0.058823529,0.000411169,0.195786942
0.141939742,0.13512372,0.134278038,0.027533721,19.89727667,4.500032,0,-0.005014211,0.114539404
0.189068168,0.067414464,0.292698735,0.055188524,20.78236694,5.710363,0,-0.007463884,0.191539174
0.087995153,0.245174727,0.007173486,0.019334153,21.11407842,6.892198,0,-0.002210243,-0.089738655
0.104147231,-0.065793039,0.097526143,0.063306294,21.1950114,5.00999,0,-0.003049807,-0.008797085
0.087817961,-0.046266113,0.055270211,0.115566482,21.46275542,2.821541,0,-0.002201033,0.098245024
0.091619267,0.002957325,0.058425879,0.040401864,21.56858338,2.468913,0,-0.00239862,0.038479765
0.140646775,0.017314161,0.043425728,0.052958044,21.67766293,3.112331,0,-0.004947004,0.036505577
0.012057834,0.107477708,-0.033298011,0.033429596,24.14311221,1.548198,0,0.001736878,-0.029197422
0.183379587,0.34676795,0.028424113,0.013898211,24.66543486,1.848313,0,-0.007168199,0.12208313
0.009389542,0.134681614,0.047042585,0.037836151,24.90690827,1.565155,0,0.001875572,-0.042113888
0.039386189,0.170376675,0.031742438,0.056069172,25.16840334,1.356103,0,0.000316386,-0.004361934
0.171137648,0.136076654,-0.012134859,0.033489942,25.40137882,1.456649,0,-0.00653188,0.13974242
0.097005483,0.132091072,0.007359817,0.018410086,25.61888005,1.469478,0,-0.002678588,0.059002036
0.12122544,0.07615206,0.028890871,0.011376162,25.77460119,1.425783,0,-0.003937509,0.091193763
0.436532226,-0.091002049,0.272802912,0.00873002,21.04211864,2.335136,0,-0.020326737,0.303279688
0.117256332,0.052166549,0.104421288,0.012273941,21.37464412,5.987508,0,-0.0037312,0.056625984
0.129407878,0.012768682,0.110037723,0.038167198,21.61502231,5.827052,0,-0.004362821,0.013886318
0.157320669,0.012385727,0.138639201,0.047759837,21.79950444,3.117114,0,-0.005813691,0.110506272
0.130173525,0.049015819,-0.254639088,0.036738914,21.92804096,2.369599,0,-0.004402619,-0.175793602
0.028083257,0.025060944,0.031840615,0.035126456,22.00276445,1.406193,0,0.000903898,-0.021337011
0.066808254,-0.045721479,-0.016807508,0.03973125,22.0226977,1.582396,0,-0.001108976,-0.044762937
-0.058946374,-0.06928281,0.01462313,0.007305535,19.90442561,2.270851,0.407407407,-0.037113659,-0.020482692
-0.046499456,-0.027418689,0.577178073,0.003187492,19.91439122,8.885193,0.076923077,-0.002294199,0.409899981
0.011397338,0.002834724,-0.243455954,4.0379E-05,19.96939433,4.931895,0.076923077,-0.000849998,0.01873815
-0.089820505,0.587894347,0.347454317,0.001225411,24.34367584,1.221071,0.148148148,-0.013011109,-0.03844706
-0.006008927,0.22884745,0.017164194,0.002280763,24.674802,1.169944,0.142857143,-0.004678602,0.053505056
-0.072409681,0.054061324,0.093454734,0.001246457,24.85675187,0.990921,0.142857143,-0.010713001,-0.028487803
-0.102171213,0.103153435,0.116367594,0.001277101,25.13078728,1.099934,0.153846154,-0.015040148,0.013312105
0.105845428,-0.116962288,0.150950951,0.014524764,21.15992076,1.401297,0.071428571,0.001174237,-0.010370241
0.251693916,0.049565593,-0.045774942,0.045375625,21.16204567,2.817181,0.076923077,0.005144057,0.042847041
0.19810703,0.048588893,0.054632455,0.073316065,21.28950093,5.076205,0.076923077,0.003807364,0.065807379
0.08218561,0.086887315,-0.032853983,0.097392457,21.44525767,2.773222,0.071428571,0.000714056,-0.00979934
0.176265371,-0.048071832,0.087797001,0.07429062,21.56240678,3.903672,0.076923077,0.003262537,0.076045797
0.177769835,0.018357814,0.098004173,0.081468266,21.75454111,5.48242,0.076923077,0.003300065,0.059643155
0.088854711,-0.008498356,0.074589585,0.032302073,21.87016759,3.96701,0.1,0.002083246,0.016470835
0.053928528,-0.008303011,0.05275397,0.062557746,20.81492347,1.506788,0,-0.000439505,0.008913716
0.040701878,0.016028164,0.071472435,0.101532355,21.00387145,2.069552,0,0.000247998,0.028703504
-0.016725373,0.11011581,-0.125786395,0.152133222,21.14301205,2.053642,0,0.003232991,-0.023272054
0.000577112,0.030375404,-0.013186352,0.006431256,21.13642477,1.465813,0,0.00233363,-0.006652245
0.083735253,-0.024338106,0.041558482,0.004810623,21.10164203,1.925924,0,-0.001988819,0.029621684
0.03521584,0.010532639,-0.02607455,0.001439499,21.02686412,2.456482,0,0.000533155,-0.037194386
0.045533173,0.062029821,-0.03166043,0.000747036,21.03869509,2.725188,0,-3.12582E-06,0.007286639
0.144557702,0.012836247,-0.097900744,0.162193042,20.47490179,1.339333,0.1,0.004758177,0.00539199
0.005733599,0.157134084,0.038140201,0.027829958,20.66500189,2.384913,0.052631579,-2.59462E-05,-0.003578988
0.13044707,0.013404945,0.065085691,0.035574824,20.71034932,3.502611,0.055555556,0.000303942,0.075935805
0.127622671,-0.04562825,0.049606111,0.049296003,20.68948756,2.767102,0.055555556,0.00029384,-0.020354821
0.166471073,0.097571418,-0.08056143,0.146157736,21.8992405,1.484934,0.025,-0.003264366,0.027706976
0.187134321,-0.033650261,0.034674655,0.129960424,21.92127211,1.584295,0,-0.007363365,0.00087153
0.102952614,0.174604932,-0.065375107,0.113524901,22.74020617,1.416519,0,-0.002987712,0.099214678
0.006741252,-0.120590351,0.020955396,0.048462784,22.51678654,0.762162,0.076923077,-0.000966141,0.007813757
0.047202837,0.110349944,-0.003728129,0.01459654,22.64269973,1.662441,0.08,4.84713E-05,0.076709872
0.092302911,0.288404767,-0.092970857,0.017363678,23.15164261,1.263434,0.1,0.002248833,0.100808916
0.127337613,0.041287687,0.090791151,0.023395807,23.28589163,0.9878,0.136363636,0.006908139,0.112357612
0.115193142,-0.048555746,0.206233821,0.01452703,23.46755071,0.954777,0.142857143,0.006336057,0.170305437
0.12598249,0.062923133,0.106955994,0.010910498,23.66049398,0.823577,0.12,0.00547636,0.151477797
0.116214508,0.020403853,0.037293422,0.00735743,23.78265897,1.030723,0.136363636,0.005969517,-0.20269085
-0.179568484,0.014369143,0.571078797,0.003772318,22.55053081,0.984948,0.142857143,-0.020451429,0.158944059
-0.046642152,0.018056356,0.223602072,0.001062468,22.8648492,1.701964,0.153846154,-0.009383542,0.171231457
-0.02464406,0.113936655,-0.044582052,0.007696504,22.98742421,1.27544,0.142857143,-0.006372135,-0.061389054
-0.041492839,0.075065725,0.03917165,0.003859096,23.11107141,1.014731,0.142857143,-0.007903326,0.017199845
-0.1444884,0.088892121,0.068856259,0.003425679,23.29153811,1.01562,0.0625,-0.001998647,-0.05571877
-0.032203079,0.178221309,-0.044888256,0.001915995,23.43666752,0.939311,0.066666667,-0.001140906,-0.003650755
0.054831281,-0.009992737,0.072048791,0.000205432,23.49070354,1.15496,0,-0.000486429,-0.004024132
-0.0919831,-0.30239314,0.099820978,0.009066601,19.28592229,1.836194,0.117647059,-0.009026523,-0.010458722
0.018310311,0.028642734,0.013259485,0.000970983,19.31666502,4.010683,0.1,-0.00130439,0.000785374
-0.002134209,-0.018881506,-0.07678089,0.001667511,19.13286064,14.811982,0.117647059,-0.003126291,0.124449358
0.001985544,-0.013327177,0.003325315,0.000288705,19.11446454,9.157068,0.125,-0.003175515,-0.021686153
0.035256689,0.324338914,-0.094305239,0.141010635,22.30984877,2.195757,0.111111111,-0.000604118,0.02322632
0.089345556,0.078792911,-0.154579527,0.184636837,22.47343898,2.043005,0.176470588,0.005461774,-0.05085622
0.076854295,0.187753729,0.04352251,0.102882462,22.98462547,1.778932,0.157894737,0.003323779,0.178915892
-0.101136808,0.270923223,0.138351798,0.000162418,21.70916699,1.100185,0.052631579,-9.57227E-05,0.030858417
0.236220104,0.179862209,0.005557497,0.000713915,21.92401243,1.82788,0.052631579,0.00012454,0.07515376
-0.12251865,0.001205131,0.387122329,0.00511371,22.49885333,1.3015,0.08,-0.00470735,0.042237955
-0.178797715,0.158496942,0.172554694,0.001097439,23.30262631,0.928895,0.071428571,-0.004362044,-0.0077763
0.006710917,0.347689422,0.013839395,0.000949525,23.52330825,1.269282,0.066666667,-0.000569338,0.015911524
-0.167108511,0.311504447,0.199701282,0.000439495,24.21096563,1.165125,0.105263158,-0.011327299,0.050246061
-0.122020309,0.241951088,0.03826569,0.000322817,24.55688259,1.232184,0.157894737,-0.017740236,0.018324485
0.303171279,-0.242826679,0.033486604,0.0236777,19.3408974,3.848556,0,-0.013394812,0.001097282
0.210540295,-0.371440823,-0.201288368,0,18.824599,13.76111,0.076923077,0.004117505,0.003820722
0.248718499,0.015778281,0.050280177,4.22742E-05,18.87825671,14.308884,0.133333333,0.016534966,0.248676225
-0.322587935,-0.415252323,0.067938953,0.016545001,18.57664951,11.809577,0.136363636,-0.031058812,-0.339132936
0.053474501,-0.525040145,0.07353206,0,18.18123363,16.642075,0.136363636,0.000675203,0.053474501
0.003252804,0.009804281,0.904534452,0.005787192,18.21944455,25.112326,0.176470588,-0.005256078,-0.002534388
-0.079811115,0.321964672,-0.004209849,0.008842087,18.61079228,26.833356,0.2,-0.018544727,-0.006377323
0.018295996,0.060970131,0.035408946,0.020540564,20.47254414,1.461767,0,0.001412626,0.024921913
-0.018078437,-0.05704418,0.064390822,0.006109774,20.4728828,2.923194,0,0.003303321,-0.018423168
-0.008416294,0.114727807,-0.001990593,0.019796734,20.6389944,3.023953,0,0.002801096,0.031461319
0.014217127,0.10646131,-0.011284605,0.053581101,20.76838782,1.614159,0,0.001624641,0.02003738
-0.044364217,0.104768635,-0.138283405,0.088154595,21.00017787,1.508188,0,0.004669621,0.007696507
-0.035267882,0.105817089,0.081077106,0.0239665,21.49052064,1.326936,0,0.004196806,0.071083055
0.007157708,0.075464326,-0.112371246,0.086375066,21.53064523,1.767021,0,0.00199158,-0.056253744
-0.045833726,0.10482939,-0.074369094,0.007571311,22.30473527,1.081685,0,0.004746004,-0.144412071
0.176168505,-0.075507762,-0.080908744,0.059311186,22.22127236,1.556645,0,-0.006793377,0.018641546
0.110870678,0.248989737,0.127982264,0.044266915,22.74840389,1.249905,0,-0.003399283,0.169996896
-0.100083956,0.085346816,0.094178753,0.009206873,22.96026988,1.055736,0,0.007565859,-0.024079939
0.011399281,0.066454253,-0.053378887,0.020607408,22.98686178,1.065649,0,0.001771109,-0.032836818
-0.054764253,-0.080131703,0.022057331,0.047544389,22.97095551,0.996876,0,0.005210201,-0.049348206
0.042215427,-0.074614443,-0.006574979,0.01589611,22.9095295,1.062369,0.0625,-3.42744E-05,0.091330594
0.056076366,0.049503124,0.09394983,0.081659734,22.34019501,1.537858,0,-0.000551147,0.10931657
0.060676916,0.142967996,0.001283623,0.050058418,22.56987179,1.977871,0,-0.000790277,0.029971291
0.019945323,0.315158297,0.015486205,0.046713778,23.09332949,1.882523,0,0.001326897,0.040709381
-0.128779692,0.100529974,0.077662073,0.060928159,23.34859882,1.141991,0,0.009057425,0.051160185
0.043506157,-0.077004407,-0.006460333,0.020136253,23.31145829,1.047708,0,0.000102236,-0.028821379
0.026779639,-0.064981554,-0.003719835,0.020164822,23.2553797,0.934957,0,0.000971658,-0.027038042
0.051568004,-0.12445512,0.007449597,0.006473157,23.14014068,1.433393,0.034482759,-0.000106637,-0.031923768
0.012987238,0.046267028,-0.016940414,0.005761996,21.26949486,1.67078,0,0.001688569,-0.028288722
0.013395413,-0.020530382,0.024171472,0.014079885,21.27337363,3.36677,0,0.001667352,0.00242554
0.04792471,0.03960409,0.062272263,0.007322887,21.34681766,3.007129,0,-0.000127435,0.080904622
-0.05740628,0.024197965,-0.01161934,0.016436653,21.38984067,1.813561,0,0.00534753,-0.116725162
-0.004377444,0.137008921,0.018981973,0.039035621,21.59901684,1.597742,0.0625,-0.000524493,-0.001366014
0.044545899,0.067950034,0.016824545,0.021450762,21.70862491,1.432279,0.0625,-9.75472E-06,0.028082386
0.037746457,0.103358731,0.017760382,0.020492092,21.85658261,1.978549,0.133333333,-0.000628593,-0.011135098
0.108841371,0.04669631,-0.026269717,0.120361362,22.24197263,1.20503,0.222222222,0.01078805,0.019404018
-0.123308382,0.069334198,0.126438121,0.111759172,22.58925388,1.906236,0.25,-0.033422321,0.05639358
0.050474705,-0.111541757,-0.029173834,0.067076051,22.45868512,1.703416,0.235294118,0.000916883,-0.075044422
0.037034274,0.026248851,0.013568528,0.05732217,22.51726495,1.190282,0.125,-0.00061621,-0.00302815
0.066672602,0.12561837,0.032110322,0.192937926,23.022451,0.950732,0.117647059,0.001392141,0.010352126
0.038743001,0.102262838,-0.210053452,0.120882486,23.18758973,0.904414,0.095238095,-0.000291137,0.005228294
0.039111624,0.168136801,-0.057393293,0.017660388,23.69521918,0.915397,0.05,1.25871E-05,0.063071472
0.045438924,0.187098144,-0.118522217,0.049514477,22.22801955,1.904139,0.133333333,-2.77524E-06,-0.028342508
0.042642255,0.050982448,-0.021398741,0.051626243,22.47475665,3.426163,0.333333333,-0.000796453,0.007873403
0.014110561,0.000355512,-0.015661867,0.035300015,22.54303272,1.903111,0.2,-0.004642315,0.004702927
0.024351686,0.083370644,-0.013249737,0.033033275,22.80149264,1.354811,0.2,-0.00312641,0.077725953
0.035565281,-0.196409814,0.125790691,0.026020841,22.75698537,1.325233,0.166666667,-0.001136301,-0.066629335
0.038165294,0.007530517,0.027992755,0.025353697,22.82802988,1.275396,0.133333333,-0.000594519,0.00263812
0.038166933,0.013939086,0.073018141,0.021337514,23.02138149,1.971752,0.210526316,-0.001158366,0.017226912
-0.018446954,-0.006173663,0.031209794,0.199094868,22.31630131,1.944643,0.166666667,-0.007330856,-0.033745795
0.152682831,0.082626353,0.125607125,0.162038561,22.58648304,2.264055,0.208333333,0.016762751,-0.01385644
0.096099241,0.031266666,-0.062309308,0.061116365,22.72085872,1.862731,0.208333333,0.007915643,0.11270092
-0.003569786,0.00323102,0.052056636,0.088172224,22.81749899,1.241306,0.117647059,-0.003220563,-0.0922313
0.140415179,0.052941751,-0.077578313,0.124083153,22.97802348,1.409497,0.095238095,0.004107142,0.019217396
0.27844757,-0.017354055,0.103002003,0.032199759,23.00808391,1.464734,0.066666667,0.003421929,0.169105319
0.170011104,0.016384502,-0.045064507,0.047802606,22.9803908,1.617266,0.071428571,0.002422253,0.000747421
0.051820177,0.038168259,-0.019457337,0.034027384,21.69769425,0.922943,0,-0.000329916,-0.009056351
0.159098899,0.033204036,0.042076035,0.042891207,21.73919157,1.28743,0,-0.005906121,0.130289763
0.037466819,-0.030790373,0.000462713,0.088403812,21.74655889,1.354891,0,0.000416153,-0.060050874
-0.031245014,0.204657399,-0.062069178,0.063550093,21.98185104,0.995566,0,0.003987702,0.057475539
0.051006349,-0.051825178,-0.107403016,0.089955722,21.92016459,1.006071,0,-0.000287614,-0.030318972
0.012092548,0.104987024,-0.097394186,0.089352876,22.02589144,1.228716,0,0.001735073,-0.07957984
0.039198377,0.037771769,-0.034219809,0.027084355,22.05650574,1.319154,0,0.000326148,0.015507625
-0.071613706,-0.184286735,-0.040692966,0.015398678,20.48108253,1.267158,0.166666667,-0.013428444,-0.0649839
